AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
24,,,,0.0
58,,,,0.0
28,,,,0.0
7,,,,
57,,,,0.0
85,,,,0.0
44,5.0,1.0,30.0,16000.0
46,30.0,1.0,36.0,56000.0
58,,,,8000.0
25,,,,0.0
51,20.0,1.0,40.0,168000.0
55,15.0,1.0,40.0,30250.0
84,,,,24200.0
33,60.0,7.0,40.0,500.0
36,60.0,1.0,40.0,80000.0
15,,,,0.0
70,,,,7700.0
68,30.0,1.0,15.0,17100.0
31,25.0,1.0,40.0,50000.0
87,,,,27600.0
30,40.0,1.0,40.0,70060.0
30,15.0,2.0,40.0,25000.0
55,15.0,2.0,40.0,60000.0
31,,,,0.0
26,45.0,1.0,40.0,33000.0
58,15.0,1.0,40.0,40900.0
60,15.0,1.0,42.0,90000.0
58,60.0,1.0,40.0,31100.0
53,20.0,1.0,45.0,100000.0
62,,,40.0,24000.0
63,,,,180.0
57,55.0,3.0,40.0,111500.0
25,,,,0.0
67,,,,34500.0
78,,,,16200.0
13,,,,
32,,,,0.0
70,,,,11300.0
5,,,,
6,,,,
35,,,20.0,8000.0
57,,,,0.0
28,20.0,1.0,50.0,17000.0
20,,,,0.0
8,,,,
71,,,,15100.0
59,10.0,1.0,52.0,67000.0
87,,,,305400.0
60,1.0,,65.0,41600.0
58,,,40.0,23100.0
47,30.0,1.0,40.0,34000.0
71,,,,22300.0
45,,,,0.0
71,,,,54500.0
42,15.0,1.0,40.0,438000.0
35,30.0,1.0,40.0,56000.0
47,30.0,1.0,40.0,68000.0
11,,,,
44,15.0,1.0,45.0,35000.0
20,10.0,1.0,25.0,9000.0
35,45.0,4.0,40.0,96000.0
10,,,,
58,35.0,1.0,40.0,12000.0
26,5.0,,20.0,16000.0
17,,,20.0,1900.0
41,,,45.0,32000.0
50,,,,15000.0
46,1.0,,40.0,53000.0
5,,,,
1,,,,
40,45.0,1.0,40.0,13000.0
63,7.0,1.0,50.0,213000.0
60,30.0,1.0,40.0,40000.0
49,,,,17600.0
10,,,,
10,,,,
93,,,,13600.0
68,,,,13200.0
54,20.0,,40.0,45000.0
62,,,,15500.0
62,,,,17000.0
62,,,,9300.0
68,,,15.0,44200.0
3,,,,
51,20.0,1.0,46.0,368000.0
66,,,,78600.0
55,,,,0.0
25,,,,0.0
59,1.0,,24.0,75000.0
1,,,,
21,15.0,1.0,75.0,46800.0
63,5.0,1.0,20.0,36000.0
61,30.0,1.0,40.0,46000.0
66,,,,7800.0
23,40.0,1.0,40.0,58000.0
18,,,30.0,600.0
63,,,,11450.0
44,30.0,1.0,40.0,120000.0
34,30.0,1.0,50.0,40000.0
47,7.0,1.0,40.0,25000.0
75,,,,42600.0
48,8.0,1.0,60.0,76000.0
67,,,,64510.0
30,,,8.0,2600.0
59,30.0,1.0,38.0,17000.0
18,30.0,1.0,25.0,2500.0
2,,,,
42,12.0,1.0,40.0,90000.0
16,,,,0.0
42,20.0,1.0,40.0,40000.0
9,,,,
43,10.0,1.0,40.0,30000.0
74,,,,24500.0
62,,,,5900.0
19,,,,0.0
68,,,,10.0
65,,,,24000.0
40,,,,11700.0
33,30.0,1.0,40.0,75000.0
30,25.0,1.0,40.0,20000.0
47,30.0,1.0,40.0,19200.0
72,,,,12000.0
22,10.0,1.0,15.0,4000.0
71,20.0,1.0,20.0,35000.0
56,15.0,1.0,40.0,89000.0
47,22.0,1.0,40.0,50000.0
53,,,,0.0
48,15.0,1.0,28.0,9200.0
33,,,,0.0
31,5.0,4.0,70.0,60000.0
19,8.0,3.0,20.0,5000.0
55,30.0,2.0,40.0,36000.0
47,30.0,1.0,40.0,65000.0
93,,,,1900.0
19,,,,0.0
26,,,40.0,8400.0
70,,,,17600.0
72,,,,16800.0
53,15.0,1.0,25.0,16700.0
43,60.0,1.0,35.0,14400.0
19,25.0,1.0,30.0,8800.0
42,20.0,1.0,42.0,42000.0
12,,,,
58,,,,62400.0
87,,,,86100.0
37,15.0,1.0,40.0,50000.0
39,,,,0.0
60,,,,20000.0
84,,,,17600.0
93,,,,15800.0
55,30.0,1.0,40.0,45100.0
36,20.0,1.0,10.0,40000.0
73,,,,24900.0
37,,,,9400.0
13,,,,
35,15.0,1.0,45.0,42000.0
82,,,,800.0
34,10.0,1.0,50.0,70000.0
59,,,,33200.0
18,20.0,1.0,13.0,8900.0
29,35.0,1.0,40.0,40000.0
25,,,,2000.0
26,45.0,1.0,60.0,32000.0
11,,,,
39,45.0,1.0,45.0,52000.0
49,,,,0.0
61,,,,30000.0
76,,,,21700.0
19,,,40.0,1200.0
0,,,,
27,20.0,1.0,40.0,40000.0
59,,,,88630.0
30,20.0,1.0,50.0,28000.0
60,45.0,1.0,53.0,170000.0
1,,,,
74,,,,12000.0
60,45.0,1.0,20.0,60000.0
36,,,,0.0
65,,,,34500.0
38,10.0,1.0,40.0,30000.0
59,15.0,1.0,40.0,9600.0
24,5.0,1.0,45.0,21600.0
60,55.0,1.0,40.0,58000.0
65,,,,9600.0
57,40.0,2.0,50.0,106000.0
18,,,,0.0
40,5.0,1.0,50.0,30000.0
66,,,,52500.0
22,,,,0.0
9,,,,
66,15.0,1.0,20.0,80400.0
59,45.0,1.0,20.0,8500.0
62,45.0,1.0,8.0,17060.0
32,20.0,1.0,40.0,8000.0
31,20.0,1.0,35.0,20000.0
34,6.0,2.0,50.0,31200.0
60,,,,34600.0
49,55.0,1.0,50.0,100000.0
3,,,,
54,30.0,1.0,2.0,25000.0
17,,,,0.0
23,75.0,1.0,40.0,49900.0
73,,,,0.0
13,,,,
66,,,,0.0
40,30.0,1.0,40.0,42100.0
7,,,,
12,,,,
60,3.0,1.0,60.0,80000.0
64,,,,44240.0
36,20.0,1.0,35.0,23000.0
44,,,16.0,1000.0
50,154.0,1.0,40.0,52000.0
48,13.0,1.0,40.0,37000.0
66,,,,46380.0
59,20.0,1.0,40.0,40000.0
66,,,20.0,98400.0
22,,,60.0,50000.0
40,,,,8700.0
61,4.0,1.0,45.0,55000.0
41,,,,9300.0
15,,,,0.0
39,15.0,1.0,40.0,30260.0
84,,,,7800.0
37,,,,0.0
17,,,,0.0
20,3.0,1.0,20.0,3500.0
14,,,,
41,10.0,1.0,40.0,25000.0
13,,,,
59,30.0,1.0,40.0,30000.0
2,,,,
72,,,,23630.0
27,10.0,1.0,40.0,40000.0
63,,,,2600.0
68,,,,17100.0
33,15.0,1.0,70.0,30400.0
69,,,,9600.0
57,,,20.0,10000.0
52,40.0,1.0,40.0,41640.0
69,,,19.0,83000.0
72,,,,30800.0
28,30.0,1.0,40.0,50000.0
11,,,,
34,20.0,1.0,42.0,26000.0
58,5.0,1.0,45.0,24000.0
48,35.0,1.0,40.0,35450.0
64,,,,800.0
6,,,,
12,,,,
64,20.0,1.0,40.0,37820.0
11,,,,
39,25.0,1.0,40.0,5500.0
30,,,30.0,2100.0
67,,,,26900.0
40,35.0,1.0,40.0,69000.0
24,45.0,2.0,40.0,6000.0
74,60.0,1.0,40.0,77000.0
73,,,,22800.0
51,,,,0.0
9,,,,
8,,,,
19,,,25.0,2200.0
57,,,,0.0
13,,,,
29,10.0,1.0,60.0,54000.0
25,,,5.0,9000.0
23,,,,9300.0
14,,,,
65,,,,0.0
29,,,,0.0
51,25.0,1.0,37.0,29600.0
5,,,,
66,,,40.0,6900.0
36,,,,8900.0
72,,,,44000.0
70,,,,16700.0
67,,,,11800.0
84,,,,18930.0
55,,,,17500.0
69,15.0,1.0,22.0,68000.0
17,,,,0.0
12,,,,
43,20.0,1.0,50.0,100000.0
44,154.0,1.0,40.0,60000.0
12,,,,
2,,,,
2,,,,
14,,,,
73,,,,15600.0
57,,,40.0,25000.0
24,,,40.0,870.0
39,5.0,1.0,50.0,87000.0
51,20.0,1.0,40.0,21000.0
35,,,,2500.0
59,8.0,,40.0,4800.0
93,,,,44500.0
25,20.0,2.0,60.0,32300.0
64,,,,0.0
60,,,,9300.0
0,,,,
73,,,,5400.0
35,45.0,1.0,40.0,33900.0
58,4.0,1.0,50.0,20000.0
33,15.0,1.0,55.0,41000.0
18,,,,11000.0
34,,,,0.0
71,,,,9800.0
24,20.0,1.0,38.0,22000.0
30,,,40.0,85000.0
79,,,,37000.0
22,5.0,,20.0,12500.0
54,45.0,1.0,40.0,85000.0
64,,,,30000.0
10,,,,
80,,,,7600.0
48,,,10.0,900.0
29,3.0,2.0,49.0,8000.0
27,30.0,1.0,30.0,21100.0
19,,,16.0,500.0
46,25.0,1.0,36.0,44000.0
16,15.0,1.0,30.0,2000.0
66,,,,28200.0
33,5.0,1.0,60.0,72340.0
34,10.0,1.0,32.0,315000.0
72,,,,35100.0
71,,,,15500.0
30,15.0,1.0,48.0,24000.0
93,,,,2800.0
86,,,,29600.0
80,,,,14400.0
20,,,4.0,300.0
60,,,10.0,7000.0
24,20.0,1.0,40.0,13000.0
19,20.0,1.0,50.0,23000.0
40,10.0,1.0,40.0,30000.0
71,,,,12300.0
46,35.0,1.0,50.0,70000.0
62,154.0,1.0,40.0,5200.0
4,,,,
7,,,,
3,,,,
53,10.0,1.0,20.0,25000.0
33,90.0,1.0,44.0,43000.0
67,,,,20000.0
14,,,,
69,5.0,1.0,5.0,17700.0
73,,,,30000.0
47,10.0,1.0,55.0,34000.0
39,30.0,1.0,40.0,13000.0
60,12.0,1.0,50.0,73400.0
64,,,,20100.0
9,,,,
39,,,,0.0
18,,,,2880.0
46,35.0,2.0,40.0,52000.0
78,,,,12000.0
57,5.0,2.0,40.0,20000.0
71,,,,14400.0
19,,,,0.0
70,,,,53580.0
67,,,,10600.0
50,10.0,3.0,40.0,10000.0
75,,,,16700.0
71,,,,5200.0
27,10.0,1.0,30.0,13000.0
4,,,,
58,154.0,1.0,40.0,50000.0
61,10.0,1.0,45.0,35000.0
63,,,,11200.0
13,,,,
43,5.0,1.0,32.0,32000.0
26,,,,0.0
1,,,,
63,,,,13000.0
58,20.0,1.0,40.0,98000.0
32,20.0,1.0,30.0,5900.0
40,,,30.0,450.0
56,12.0,1.0,40.0,20000.0
1,,,,
80,,,,24500.0
27,,,,3500.0
21,,,,3000.0
16,,,,0.0
20,20.0,1.0,50.0,10000.0
18,,,40.0,9600.0
36,25.0,1.0,36.0,129000.0
18,,,,0.0
78,,,,33120.0
22,,,40.0,3200.0
18,30.0,1.0,40.0,2000.0
22,,,20.0,7200.0
72,,,,39400.0
82,,,,12600.0
5,,,,
74,,,,8300.0
12,,,,
2,,,,
1,,,,
36,,,,0.0
44,,,,8600.0
13,,,,
11,,,,
11,,,,
15,,,,0.0
81,,,,9600.0
2,,,,
83,,,,61400.0
3,,,,
81,,,,6900.0
76,,,,30000.0
31,25.0,1.0,40.0,19000.0
40,,,,0.0
7,,,,
60,,,,24800.0
78,,,,18400.0
51,60.0,1.0,40.0,120000.0
60,20.0,2.0,20.0,3000.0
66,,,,9300.0
7,,,,
52,25.0,1.0,50.0,42000.0
27,,,,0.0
76,,,,16820.0
32,,,,0.0
15,,,,0.0
63,10.0,1.0,40.0,120000.0
73,10.0,1.0,40.0,18000.0
60,15.0,1.0,65.0,43000.0
67,3.0,1.0,25.0,60400.0
71,,,,13200.0
52,15.0,1.0,50.0,46800.0
56,20.0,1.0,40.0,104000.0
9,,,,
16,,,30.0,600.0
70,10.0,1.0,45.0,190000.0
33,15.0,1.0,40.0,90000.0
14,,,,
52,3.0,1.0,40.0,45000.0
12,,,,
85,,,,31200.0
33,15.0,1.0,45.0,165000.0
54,50.0,1.0,45.0,62000.0
53,10.0,1.0,60.0,150000.0
69,,,,16600.0
23,,,,0.0
12,,,,
21,90.0,1.0,40.0,30000.0
18,10.0,1.0,40.0,12800.0
30,30.0,1.0,40.0,65000.0
81,,,,1300.0
45,,,,0.0
78,,,,16000.0
69,,,,20900.0
63,,,,0.0
46,20.0,1.0,50.0,66000.0
58,15.0,1.0,55.0,368000.0
41,,,,1100.0
53,15.0,1.0,40.0,25000.0
29,45.0,1.0,40.0,368000.0
60,100.0,1.0,40.0,22000.0
26,,,,0.0
70,,,,9600.0
37,,,40.0,66000.0
84,,,,15000.0
38,25.0,1.0,50.0,105000.0
40,20.0,1.0,40.0,45000.0
59,40.0,2.0,40.0,80000.0
65,,,,18000.0
52,,,,0.0
18,,,,0.0
56,20.0,1.0,40.0,55000.0
34,15.0,1.0,45.0,49000.0
20,,,,0.0
19,,,,0.0
69,,,,9800.0
10,,,,
66,,,,10800.0
34,45.0,10.0,40.0,2400.0
27,45.0,1.0,42.0,30000.0
40,20.0,1.0,45.0,50000.0
11,,,,
58,,,,17200.0
83,,,,3000.0
61,15.0,1.0,56.0,4200.0
74,,,,7100.0
35,20.0,1.0,40.0,85000.0
11,,,,
5,,,,
70,,,,10400.0
2,,,,
59,154.0,1.0,50.0,31100.0
63,,,,20900.0
56,12.0,1.0,50.0,52000.0
68,,,25.0,11900.0
4,,,,
44,25.0,1.0,40.0,200200.0
62,90.0,1.0,42.0,40000.0
73,,,,10100.0
54,15.0,1.0,55.0,115000.0
9,,,,
18,,,,0.0
77,,,,16000.0
43,17.0,1.0,40.0,47000.0
61,,,,14500.0
39,7.0,1.0,50.0,7600.0
52,90.0,1.0,60.0,40000.0
31,25.0,1.0,45.0,45000.0
41,23.0,1.0,45.0,368000.0
15,,,,0.0
25,15.0,1.0,40.0,33300.0
61,,,,16100.0
50,,,,0.0
41,60.0,4.0,60.0,102000.0
60,,,,9200.0
52,,,40.0,4670.0
46,20.0,1.0,40.0,60000.0
61,,,,0.0
36,20.0,1.0,40.0,39000.0
32,20.0,1.0,50.0,22800.0
42,,,,600.0
31,,,,0.0
26,45.0,1.0,40.0,65000.0
20,35.0,1.0,32.0,3000.0
64,7.0,1.0,60.0,29000.0
71,,,,11000.0
52,10.0,2.0,36.0,40000.0
8,,,,
66,,,,13400.0
69,,,,9600.0
25,,,40.0,34600.0
19,20.0,1.0,15.0,20000.0
4,,,,
36,30.0,1.0,40.0,45000.0
14,,,,
72,,,,15600.0
21,5.0,,3.0,430.0
73,,,,13800.0
58,15.0,1.0,40.0,58000.0
14,,,,
68,,,,26500.0
68,,,,18000.0
46,10.0,1.0,50.0,60000.0
47,,,40.0,12400.0
18,10.0,1.0,25.0,6900.0
8,,,,
44,50.0,1.0,40.0,55000.0
48,40.0,1.0,40.0,36000.0
64,60.0,1.0,40.0,28000.0
75,,,,11600.0
28,20.0,1.0,40.0,74000.0
64,,,,1300.0
75,,,,0.0
5,,,,
26,,,20.0,13500.0
40,30.0,1.0,40.0,15000.0
50,45.0,1.0,30.0,9000.0
30,5.0,1.0,60.0,45000.0
38,1.0,1.0,40.0,105000.0
60,,,40.0,26900.0
35,26.0,2.0,35.0,71000.0
57,,,,0.0
59,12.0,1.0,55.0,50800.0
11,,,,
45,15.0,2.0,55.0,100120.0
79,,,,86000.0
39,,,,0.0
65,15.0,1.0,15.0,17100.0
10,,,,
39,,,24.0,400.0
42,25.0,1.0,55.0,60000.0
1,,,,
53,,,,18000.0
67,,,,14070.0
13,,,,
39,20.0,1.0,32.0,7200.0
8,,,,
73,,,,39900.0
18,,,,0.0
72,,,,34000.0
25,20.0,1.0,55.0,38400.0
63,10.0,1.0,38.0,125000.0
37,,,40.0,13200.0
56,5.0,1.0,40.0,68000.0
2,,,,
59,,,,3800.0
20,,,,0.0
45,15.0,1.0,40.0,85000.0
69,,,,6000.0
31,,,30.0,930.0
64,45.0,1.0,35.0,21200.0
67,15.0,1.0,40.0,26000.0
67,10.0,1.0,50.0,98100.0
65,25.0,1.0,40.0,30000.0
21,15.0,1.0,40.0,24400.0
38,30.0,2.0,99.0,72000.0
63,,,36.0,26100.0
41,,,,17000.0
30,15.0,1.0,50.0,53000.0
72,,,,21000.0
52,60.0,3.0,40.0,40000.0
34,,,45.0,12600.0
19,,,,9300.0
45,24.0,1.0,40.0,120000.0
33,20.0,1.0,40.0,36000.0
18,,,,0.0
7,,,,
20,25.0,1.0,40.0,12000.0
36,30.0,1.0,40.0,52000.0
37,,,,0.0
67,50.0,1.0,40.0,83100.0
61,5.0,1.0,7.0,22000.0
93,,,,22700.0
36,25.0,1.0,40.0,27000.0
18,,,,0.0
27,,,,0.0
54,,,,7500.0
65,,,,12500.0
59,,,25.0,18400.0
3,,,,
32,10.0,1.0,37.0,30600.0
42,45.0,4.0,90.0,13700.0
32,15.0,1.0,40.0,40000.0
31,,,7.0,3000.0
54,,,,0.0
46,20.0,1.0,40.0,12000.0
25,30.0,1.0,50.0,50000.0
49,5.0,1.0,60.0,50000.0
11,,,,
15,,,,0.0
33,,,45.0,20000.0
29,10.0,1.0,40.0,60000.0
5,,,,
56,,,,6200.0
87,,,20.0,104000.0
59,20.0,1.0,45.0,37100.0
57,,,,23800.0
34,10.0,1.0,40.0,29000.0
49,20.0,1.0,52.0,49500.0
66,,,,42000.0
9,,,,
40,,,,0.0
19,,,,0.0
54,20.0,1.0,40.0,35000.0
67,20.0,2.0,18.0,16100.0
52,15.0,1.0,40.0,103000.0
19,16.0,1.0,20.0,8000.0
19,,,,0.0
25,15.0,1.0,40.0,50000.0
4,,,,
30,30.0,1.0,40.0,61000.0
35,20.0,1.0,40.0,47500.0
60,95.0,1.0,40.0,33000.0
16,,,,0.0
7,,,,
75,,,,109000.0
35,,,,10200.0
56,,,40.0,50000.0
5,,,,
53,,,,0.0
35,,,,0.0
6,,,,
26,10.0,,45.0,55000.0
31,10.0,1.0,50.0,38000.0
78,,,,18220.0
30,15.0,1.0,30.0,17000.0
24,,,,0.0
43,45.0,1.0,40.0,27000.0
3,,,,
22,154.0,2.0,40.0,10000.0
53,15.0,1.0,21.0,2970.0
69,,,,22000.0
21,60.0,1.0,38.0,4600.0
76,,,,39500.0
15,,,,0.0
24,10.0,1.0,40.0,22000.0
26,,,,3000.0
30,30.0,1.0,40.0,34000.0
9,,,,
93,15.0,1.0,15.0,27000.0
27,15.0,1.0,40.0,28700.0
32,25.0,1.0,50.0,51000.0
63,,,,1200.0
64,,,,24000.0
29,20.0,1.0,40.0,60000.0
93,,,,7400.0
50,,,,16000.0
18,,,,0.0
62,,,,16100.0
56,40.0,1.0,39.0,20200.0
18,,,20.0,1000.0
11,,,,
73,,,,8900.0
52,25.0,1.0,40.0,65010.0
34,12.0,1.0,60.0,114000.0
60,50.0,1.0,60.0,53000.0
64,15.0,1.0,40.0,47000.0
47,,,,3500.0
16,,,,0.0
61,,,,40800.0
42,,,,0.0
87,,,,9000.0
52,,,,990.0
3,,,,
52,,,25.0,690.0
51,5.0,1.0,40.0,15000.0
46,5.0,1.0,50.0,85000.0
66,,,32.0,38300.0
60,,,,8100.0
60,,,,12000.0
89,,,,30700.0
19,5.0,1.0,10.0,1200.0
88,,,,47200.0
9,,,,
76,10.0,1.0,20.0,117000.0
62,5.0,1.0,40.0,34000.0
44,75.0,1.0,40.0,30000.0
34,15.0,1.0,40.0,35000.0
16,,,,0.0
20,,,30.0,9000.0
84,,,,24300.0
18,10.0,2.0,20.0,8700.0
52,,,,0.0
17,,,,0.0
8,,,,
65,35.0,1.0,43.0,65000.0
42,10.0,1.0,60.0,120000.0
52,25.0,1.0,40.0,85000.0
72,,,10.0,14050.0
63,,,20.0,23100.0
59,,,,24000.0
29,,,40.0,25300.0
84,,,,19600.0
4,,,,
1,,,,
36,,,,0.0
20,11.0,1.0,40.0,20000.0
40,,,,8400.0
48,6.0,1.0,40.0,30300.0
36,,,,0.0
43,,,,0.0
56,45.0,1.0,40.0,72000.0
77,,,,15600.0
93,,,,44500.0
34,13.0,1.0,12.0,700.0
41,15.0,1.0,40.0,92000.0
7,,,,
35,15.0,3.0,40.0,30000.0
72,154.0,1.0,32.0,15000.0
75,,,,16200.0
77,1.0,1.0,59.0,34800.0
19,20.0,,40.0,30000.0
51,30.0,1.0,60.0,150000.0
55,,,,6200.0
31,3.0,1.0,46.0,26000.0
24,20.0,1.0,37.0,22000.0
10,,,,
59,30.0,1.0,40.0,190000.0
30,8.0,1.0,40.0,45000.0
70,,,,19000.0
20,15.0,1.0,25.0,1500.0
69,,,40.0,44000.0
4,,,,
14,,,,
61,,,,14400.0
75,,,,34500.0
11,,,,
70,,,,85500.0
32,75.0,1.0,40.0,32000.0
50,45.0,2.0,40.0,100100.0
71,,,,12900.0
61,,,,40000.0
46,25.0,1.0,40.0,68000.0
7,,,,
36,,,30.0,4600.0
15,,,,0.0
67,,,,24600.0
38,10.0,1.0,30.0,11000.0
51,,,,0.0
38,25.0,1.0,35.0,21600.0
37,,,,0.0
28,35.0,1.0,40.0,55010.0
3,,,,
62,,,,15600.0
10,,,,
69,,,,11000.0
59,55.0,1.0,30.0,8000.0
37,7.0,1.0,40.0,168000.0
40,8.0,1.0,20.0,56000.0
64,,,,36400.0
17,,,,7300.0
33,40.0,1.0,30.0,2200.0
72,,,,22000.0
60,,,,54200.0
61,,,,22200.0
0,,,,
59,25.0,1.0,45.0,90770.0
71,,,,31800.0
83,,,40.0,24000.0
13,,,,
76,,,,45100.0
8,,,,
7,,,,
29,25.0,1.0,40.0,51000.0
61,7.0,1.0,20.0,9400.0
8,,,,
71,,,,9900.0
30,20.0,1.0,1.0,960.0
37,5.0,1.0,36.0,32400.0
78,,,,27000.0
15,,,,0.0
84,,,,23600.0
31,,,,9000.0
55,25.0,1.0,40.0,32100.0
61,15.0,1.0,20.0,136100.0
67,,,,64240.0
43,30.0,1.0,39.0,33700.0
25,,,,0.0
26,,,30.0,2500.0
13,,,,
28,,,40.0,1100.0
40,15.0,1.0,60.0,30000.0
19,,,,0.0
78,,,,45600.0
65,,,,13300.0
79,,,,2800.0
7,,,,
4,,,,
59,,,,4300.0
44,,,,2000.0
1,,,,
48,10.0,1.0,40.0,24000.0
14,,,,
59,,,40.0,175000.0
54,45.0,1.0,50.0,75000.0
76,,,,20600.0
55,15.0,1.0,48.0,55000.0
9,,,,
25,,,40.0,3000.0
20,30.0,1.0,30.0,22000.0
38,18.0,1.0,38.0,125000.0
72,,,,129500.0
10,,,,
85,,,,31200.0
38,15.0,1.0,40.0,20000.0
34,,,,0.0
48,8.0,1.0,50.0,50000.0
63,,,,7100.0
74,,,,20800.0
74,,,,21800.0
8,,,,
63,,,,12000.0
35,35.0,1.0,45.0,60000.0
68,,,48.0,20500.0
65,30.0,1.0,40.0,43000.0
34,,,,0.0
40,,,,0.0
81,,,,9600.0
72,40.0,1.0,30.0,89500.0
77,,,,52210.0
19,,,,0.0
46,1.0,1.0,40.0,20000.0
28,1.0,1.0,45.0,36500.0
93,,,,15700.0
46,15.0,1.0,30.0,21800.0
69,45.0,1.0,15.0,71000.0
48,,,,18400.0
52,25.0,1.0,36.0,27000.0
40,45.0,1.0,40.0,31800.0
55,10.0,1.0,40.0,35300.0
48,25.0,1.0,50.0,101600.0
54,45.0,1.0,40.0,35000.0
66,,,,54700.0
12,,,,
49,8.0,,30.0,9000.0
24,,,40.0,4000.0
55,,,,16300.0
68,,,,1700.0
8,,,,
76,,,,17060.0
64,30.0,1.0,50.0,23000.0
16,,,,0.0
71,,,,19200.0
34,25.0,1.0,32.0,8200.0
10,,,,
76,,,,49600.0
93,,,,21000.0
93,,,,12300.0
2,,,,
24,,,,9600.0
11,,,,
63,,,,20010.0
59,,,20.0,6000.0
9,,,,
69,15.0,1.0,40.0,74000.0
47,154.0,2.0,40.0,92000.0
77,,,,50100.0
12,,,,
58,15.0,1.0,40.0,28000.0
53,15.0,1.0,48.0,52000.0
15,,,,0.0
11,,,,
79,,,,39100.0
46,,,,9600.0
3,,,,
73,30.0,1.0,20.0,35600.0
16,15.0,1.0,20.0,1000.0
52,5.0,2.0,40.0,15000.0
31,25.0,1.0,40.0,42200.0
44,15.0,1.0,45.0,30000.0
65,,,,5500.0
52,,,,14800.0
52,,,50.0,56000.0
59,30.0,1.0,35.0,125000.0
44,5.0,1.0,40.0,14900.0
47,,,,9000.0
87,,,,17300.0
20,20.0,1.0,12.0,2650.0
60,10.0,1.0,32.0,22000.0
67,,,50.0,75000.0
50,15.0,2.0,60.0,185000.0
60,5.0,1.0,40.0,75000.0
38,50.0,2.0,70.0,100000.0
42,,,,8000.0
93,,,,26200.0
62,,,,7100.0
36,,,40.0,600.0
25,,,50.0,10000.0
73,,,8.0,15800.0
43,15.0,1.0,42.0,40980.0
22,,,40.0,35000.0
11,,,,
66,,,,33600.0
80,,,,15340.0
21,50.0,1.0,20.0,8200.0
15,,,,0.0
63,,,,14000.0
23,,,37.0,1500.0
28,7.0,1.0,60.0,54000.0
49,25.0,1.0,9.0,16900.0
69,,,,19200.0
3,,,,
41,,,20.0,3300.0
50,10.0,1.0,40.0,60100.0
16,,,,0.0
83,10.0,2.0,40.0,34000.0
42,60.0,1.0,37.0,80000.0
65,20.0,1.0,2.0,230.0
51,30.0,1.0,40.0,30000.0
58,,,,9500.0
51,70.0,1.0,40.0,80000.0
35,,,,9000.0
41,10.0,1.0,40.0,22000.0
27,30.0,1.0,40.0,14000.0
49,,,,0.0
32,15.0,,45.0,70000.0
75,,,,42600.0
25,,,24.0,19200.0
49,15.0,3.0,21.0,10700.0
45,15.0,1.0,50.0,150000.0
21,15.0,1.0,24.0,5000.0
8,,,,
29,90.0,1.0,40.0,60000.0
13,,,,
22,15.0,1.0,40.0,6000.0
35,,,4.0,600.0
34,5.0,1.0,40.0,20000.0
27,90.0,1.0,50.0,40000.0
75,15.0,1.0,52.0,44000.0
93,,,,51000.0
42,20.0,1.0,50.0,60000.0
17,15.0,1.0,20.0,2400.0
8,,,,
0,,,,
49,,,,0.0
48,,,40.0,60000.0
73,,,,62000.0
71,,,,14500.0
19,20.0,1.0,36.0,18000.0
7,,,,
67,,,,7700.0
74,,,,3400.0
27,,,40.0,2000.0
66,,,,36300.0
8,,,,
15,,,,0.0
28,5.0,2.0,20.0,10000.0
29,15.0,2.0,45.0,68500.0
40,30.0,1.0,45.0,60000.0
57,,,,52800.0
7,,,,
30,20.0,1.0,40.0,45000.0
2,,,,
6,,,,
93,,,,280200.0
54,5.0,1.0,60.0,85000.0
80,,,,23900.0
11,,,,
55,,,,0.0
42,,,30.0,3000.0
12,,,,
81,,,,69800.0
17,,,,0.0
11,,,,
61,30.0,1.0,40.0,50000.0
26,45.0,1.0,40.0,11000.0
30,60.0,1.0,40.0,37000.0
73,,,,9500.0
42,,,3.0,3000.0
46,,,,0.0
73,,,40.0,56300.0
69,30.0,1.0,40.0,67500.0
1,,,,
54,,,,0.0
68,,,,37100.0
76,,,,71300.0
7,,,,
61,,,42.0,3700.0
78,,,,87100.0
83,,,,15600.0
55,40.0,1.0,40.0,50300.0
10,,,,
61,30.0,1.0,50.0,99230.0
44,30.0,1.0,37.0,21000.0
41,,,,6000.0
23,,,,0.0
87,,,,10100.0
79,,,,8400.0
46,45.0,1.0,40.0,70000.0
34,20.0,1.0,40.0,35000.0
52,,,,12400.0
19,,,,0.0
70,5.0,1.0,28.0,11500.0
58,40.0,1.0,40.0,35000.0
65,20.0,1.0,25.0,57000.0
30,,,40.0,28000.0
70,,,,71200.0
65,50.0,1.0,18.0,8100.0
15,,,,0.0
10,,,,
69,15.0,1.0,40.0,33600.0
50,35.0,1.0,60.0,393000.0
20,5.0,2.0,24.0,12000.0
37,30.0,1.0,25.0,9000.0
13,,,,
70,,,,12000.0
23,20.0,1.0,40.0,25000.0
4,,,,
65,,,,20500.0
14,,,,
63,,,,20000.0
21,90.0,1.0,24.0,4800.0
18,,,12.0,6200.0
2,,,,
43,25.0,1.0,46.0,60000.0
55,20.0,1.0,40.0,24000.0
69,15.0,1.0,50.0,80000.0
46,6.0,1.0,75.0,70000.0
15,,,,0.0
74,,,,16500.0
71,,,,9800.0
13,,,,
58,,,,0.0
40,10.0,1.0,40.0,24000.0
54,45.0,1.0,45.0,55000.0
